timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
180156000,180156000,-0.6225799,0.00010542895,0.01932865,-0.78231746,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
180656000,180656000,-0.5719756,-0.00116567,0.019208658,-0.8200448,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
181156000,181156000,-0.51989365,-0.0020545647,0.01923579,-0.854012,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
181656000,181656000,-0.4663879,-0.0028656605,0.018925855,-0.8843732,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
182156000,182156000,-0.4111415,-0.0037821876,0.018226415,-0.9113814,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
182656000,182656000,-0.35379985,-0.005315226,0.018054005,-0.9351318,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
183156000,183156000,-0.29513896,-0.0067233266,0.017785486,-0.95526516,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
183656000,183656000,-0.23574471,-0.007733774,0.01762418,-0.97162443,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
184156000,184156000,-0.17602934,-0.007686989,0.017149268,-0.98420554,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
184656000,184656000,-0.115629576,-0.00858896,0.016296173,-0.9931216,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
185156000,185156000,-0.054603852,-0.008698374,0.015899422,-0.9983436,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
185656000,185656000,0.0062586996,-0.010134384,0.015354438,-0.99981123,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
186156000,186156000,0.06445447,-0.010758877,0.014677799,-0.99775475,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
186656000,186656000,0.050568618,0.004685659,-0.08615543,-0.99498653,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
187156000,187156000,0.04883811,0.009211527,-0.026472853,-0.9984134,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
187656000,187656000,0.048558794,-0.005512957,-0.004981808,-0.99879277,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
188156000,188156000,0.047073465,-0.0053555346,-0.0020836499,-0.9988749,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
188656000,188656000,0.04716418,-0.0053691156,-0.00018855461,-0.99887276,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
189156000,189156000,0.046563294,-0.00456979,0.0015283893,-0.9989038,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
189656000,189656000,0.04653895,-0.0026696562,0.0024373522,-0.99890995,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
190156000,190156000,0.046481583,-0.0021069448,0.0025754422,-0.99891365,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
190656000,190656000,0.046431467,-0.0004346382,0.0013741062,-0.99892044,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
191156000,191156000,0.046459902,0.00051745976,0.0005966003,-0.99891984,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
191656000,191656000,0.046468962,0.0005237486,-0.00041307232,-0.9989195,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
192156000,192156000,0.046758346,0.00036891457,-0.0013050813,-0.9989053,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
192656000,192656000,0.04696071,2.8538465e-05,-0.0022384592,-0.9988942,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
193156000,193156000,0.046917904,0.00014290721,-0.0026086818,-0.99889535,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
193656000,193656000,0.04693142,-2.3763816e-06,-0.002005762,-0.9988962,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
194156000,194156000,0.04700096,0.00019244003,-0.0025071576,-0.9988917,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
194656000,194656000,0.04714234,0.00082110014,-0.0025444368,-0.9988846,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
195156000,195156000,0.047139514,0.0011375564,-0.002745078,-0.99888396,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
195656000,195656000,0.047160566,0.0013193164,-0.0031579426,-0.9988815,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
196156000,196156000,0.047077764,0.0012401958,-0.0029584544,-0.9988861,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
196656000,196656000,0.046923157,0.00091909285,-0.0023417687,-0.9988954,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
197156000,197156000,0.046934087,0.000853258,-0.002121972,-0.9988954,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
197656000,197656000,0.04699183,0.00086258235,-0.002325995,-0.9988922,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
198156000,198156000,0.04856046,-0.0071074124,0.0100137945,-0.9987448,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
198656000,198656000,0.11815899,-0.018975299,0.03957036,-0.9920245,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
199156000,199156000,0.16242199,-0.010160192,0.026581258,-0.986311,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
199656000,199656000,0.21445729,-0.005302041,0.01817291,-0.97654986,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
200156000,200156000,0.2791832,-0.0069761807,0.01372788,-0.9601145,1.0,-9.313227e-10,-1.1641534e-10,-0.00017654897,3
