timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
193504000,-0.008255803,-0.0082558,-0.0010652589,4000,0,-0.08662188,-0.035376463,-9.763029,4000,0,0,1,1
193512000,-0.009054748,-0.0071905367,-0.001864219,4000,0,-0.04711756,-0.030588046,-9.772605,4000,0,0,1,1
193516000,-0.008788435,-0.007989484,-0.001597894,4000,0,-0.061482772,-0.04016486,-9.801335,4000,0,0,1,1
193520000,-0.008255802,-0.007723167,-0.0013315802,4000,0,-0.08183349,-0.030588046,-9.786973,4000,0,0,1,1
193524000,-0.007989484,-0.0071905367,-0.0015978978,4000,0,-0.08063638,0.0017336822,-9.766622,4000,0,0,1,1
193528000,-0.0071905353,-0.0066579035,-0.0015978965,4000,0,-0.057891477,0.0053249663,-9.772606,4000,0,0,1,1
193532000,-0.0053263213,-0.0050600083,-0.0021305291,4000,0,-0.057891477,-0.009040246,-9.779789,4000,0,0,1,1
193536000,-0.0069242185,-0.005060006,-0.002663164,4000,0,-0.08183349,-0.013828637,-9.761832,4000,0,0,1,1
193540000,-0.009853699,-0.0058589503,-0.0015979,4000,0,-0.06267987,-0.026996756,-9.761832,4000,0,0,1,1
193544000,-0.008255802,-0.0053263213,-0.00079894724,4000,0,-0.025569737,-0.037770666,-9.790563,4000,0,0,1,1
193552000,-0.003462111,-0.003994741,0.00026631655,4000,0,-0.07225667,-0.037770666,-9.786973,4000,0,0,1,1
193560000,-0.0071905353,-0.0042610597,0.0013315803,4000,0,-0.07704508,-0.016222835,-9.801336,4000,0,0,1,1
193564000,-0.006391586,-0.0066579035,0.0010652713,4000,0,-0.06627119,-0.012631536,-9.814506,4000,0,0,1,1
193568000,-0.003994741,-0.008255801,0.0007989571,4000,0,-0.06627119,-0.01981415,-9.814506,4000,0,0,1,1
193572000,-0.0034621092,-0.0063915877,0.0005326311,4000,0,-0.07465089,-0.021011248,-9.798943,4000,0,0,1,1
193576000,-0.0034621097,-0.00479369,0.0005326304,4000,0,-0.06387698,-0.0054489453,-9.779789,4000,0,0,1,1
193580000,-0.0029294752,-0.004527377,-0.0010652642,4000,0,-0.049511764,-0.01981415,-9.765425,4000,0,0,1,1
193584000,-0.0031957924,-0.0061252723,-0.0021305282,4000,0,-0.061482772,-0.047347464,-9.766622,4000,0,0,1,1
193588000,-0.0031957948,-0.008255801,-0.002396843,4000,0,-0.07225667,-0.028193856,-9.794154,4000,0,0,1,1
193592000,-0.0031957943,-0.007989485,-0.0021305298,4000,0,-0.063876994,-0.009040245,-9.809716,4000,0,0,1,1
193600000,-0.005326327,-0.0058589545,0.003462104,4000,0,-0.054300163,-0.0054489453,-9.819293,4000,0,0,1,1
193604000,-0.006657899,-0.005326329,0.00079894485,4000,0,-0.06267989,-0.011434437,-9.808519,4000,0,0,1,1
193608000,-0.0053263213,-0.0047936924,-0.00026631507,4000,0,-0.060285673,-0.006646045,-9.804929,4000,0,0,1,1
193616000,-0.0029294775,-0.0053263227,-0.00053262996,4000,0,-0.03514655,-0.030588046,-9.8073225,4000,0,0,1,1
193624000,-0.004261056,-0.007723169,-0.0013315829,4000,0,-0.06866537,-0.010237345,-9.819293,4000,0,0,1,1
193632000,-0.0015978982,-0.0034621092,-0.00053263054,4000,0,-0.0938045,-0.037770666,-9.83725,4000,0,0,1,1
193636000,-0.00133158,-0.0023968453,-0.0010652649,4000,0,-0.063876994,-0.046150368,-9.834857,4000,0,0,1,1
193640000,-0.0037284244,-0.002396845,-0.0029294796,4000,0,-0.053103045,-0.04016486,-9.82528,4000,0,0,1,1
193648000,-0.0026631667,-0.005858953,-0.00026631274,4000,0,-0.039934967,0.020887278,-9.836053,4000,0,0,1,1
193652000,-0.0023968483,-0.0047936887,0.0013315802,4000,0,-0.059088577,-0.005448945,-9.844434,4000,0,0,1,1
193656000,-0.0031957908,-0.007190537,0.00026631664,4000,0,-0.09021319,-0.015025743,-9.8396435,4000,0,0,1,1
193664000,-0.0042610485,-0.007989487,-0.0045273784,4000,0,-0.07225667,-0.044953268,-9.854011,4000,0,0,1,1
193668000,-0.0029294768,-0.006391589,-0.003994741,4000,0,-0.059088577,-0.055727176,-9.880347,4000,0,0,1,1
193672000,-0.0029294833,-0.0069242176,-0.0015978963,4000,0,-0.057891477,-0.032982253,-9.913864,4000,0,0,1,1
193676000,-0.0034621113,-0.005858954,-0.00053263473,4000,0,-0.044723365,-0.017419942,-9.901895,4000,0,0,1,1
193680000,-0.0031957936,-0.00479369,-0.000532633,4000,0,-0.041132066,-0.029390946,-9.874361,4000,0,0,1,1
193684000,-0.0047936905,-0.005326322,-0.0002663182,4000,0,-0.056694373,-0.034179352,-9.877951,4000,0,0,1,1
193688000,-0.005060002,-0.0053263255,-0.0023968455,4000,0,-0.06866537,-0.024602547,-9.8791485,4000,0,0,1,1
193692000,-0.0018642069,-0.005326331,-0.00585895,4000,0,-0.06507409,-0.032982253,-9.895907,4000,0,0,1,1
193696000,-0.00079895166,-0.0071905376,-0.006125268,4000,0,-0.067468286,-0.029390946,-9.899501,4000,0,0,1,1
